Compound,CAS,log_AC10,log_AC50,Slope,Top_curve,Endpoints,Viability
"5,7-Dichloro-8-hydroxy-2-methylquinoline",72-80-0,0.634626288329386,1.07461676970565,2.46638432327041,71.6775614309613,TOX21_MMP_fitc|TOX21_MMP_rhodamine,FALSE
Celecoxib,169590-42-5,0.222795392060675,1.144198289,1,100,APR_HepG2_MitoMass_24h_dn|TOX21_MMP_rhodamine|NUMBER_OF_BURSTS|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Diiodomethyl 4-methylphenyl sulfone,20018-09-1,-0.357121159003705,0.465161699409514,1.5133965634735,93.7053039615739,NVS_GPCR_hDRD1|NVS_TR_rVMAT2,FALSE
Emodin,518-82-1,-0.815646493782917,0.00983969034013366,1.1560119217667,100.223475063763,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
Pyrimethanil,53112-28-0,0.372923007286682,1.02622401455741,2.42237288222588,50.2930684925584,APR_HepG2_MitoMembPot_24h_dn|NVS_TR_hNET,FALSE
"2,3-Dinitrotoluene",602-01-7,-0.381929950982148,0.179479849150304,1.09807473936953,90.9503825958748,NVS_ENZ_rMAOAC|NVS_ENZ_rMAOAP|NVS_ENZ_rMAOBC,FALSE
Cyprodinil,121552-61-2,-0.403440020971739,1.08706208921598,0.636296690236125,100,APR_HepG2_MitoMembPot_1h_dn|NVS_GPCR_hM1|NVS_GPCR_hM2|NVS_GPCR_hM3|NVS_GPCR_hM4|NVS_TR_hNET|NVS_TR_rNET,FALSE
1-Phenyl-3-methyl-5-pyrazolone,89-25-8,0.833150943863733,1.16886285851436,2.84244457165724,100.828097277979,TOX21_MMP_rhodamine,FALSE
Benoxacor,98730-04-2,0.529194290873893,1.43627346624349,1.05199472697685,26.2139777085838,TOX21_MMP_fitc,FALSE
Chlormidazole,3689-76-7,-0.511459085062286,-0.0500307440670274,2.0680188550645,100,TOX21_MMP_fitc,FALSE
Difenoconazole,119446-68-3,-0.106981827439325,0.810825166847176,1,100,APR_HepG2_MitoMass_72h_dn|APR_HepG2_MitoMembPot_72h_dn|NCCT_MITO_inhib_resp_rate_OCR_dn|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rmAdra2B|NVS_TR_hDAT|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Mecloqualone,340-57-8,0.567265873919676,1.09593560406628,1.80498798214662,100,TOX21_MMP_fitc,FALSE
1-(2-Chlorophenyl)-N-methyl-N-(1-methylpropyl)-3-isoquinolinecarboxamide,85532-75-8,-0.440250233033015,0.435722701459548,0.969874790977447,92.9559712440935,NVS_ENZ_hES|NVS_GPCR_gOpiateK|NVS_GPCR_hAdoRA1|NVS_GPCR_mCKKBCentral|NVS_IC_rCaBTZCHL,FALSE
"2,6-Di(butan-2-yl)phenol",5510-99-6,0.598012445099475,1.23583036014742,1.49798375586164,78.8430627810286,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
"4-(Butan-2-yl)-2,6-di-tert-butylphenol",17540-75-9,0.957850184637745,1.44620531665117,1.95680904653333,82.6891199751984,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
Bisphenol B,77-40-7,0.379212393949076,1.31140656871419,1,100,APR_HepG2_MitoMembPot_24h_dn|NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NVS_GPCR_hDRD1|NVS_GPCR_hOpiate_D1|NVS_GPCR_hOpiate_mu|NVS_GPCR_rOpiate_NonSelective|NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_hNET|NVS_TR_rVMAT2|TOX21_MMP_ratio_down|NVS_GPCR_h5HT5A|NVS_GPCR_h5HT6|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Flopropione,2295-58-1,0.304382208764259,1.22246006044654,1.03939171137913,100,TOX21_MMP_ratio_down,FALSE
"N,N'-Bis(1-methylpropyl)-1,4-benzenediamine",101-96-2,0.780095288418181,1.07655991591272,3.24074502404089,94.4568712262142,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
Propanil,709-98-8,0.10116357938775,1.11875311003809,1.01634903818596,100,NCCT_MITO_max_resp_rate_OCR_dn|NVS_ENZ_rMAOAC|NVS_ENZ_rMAOAP|NVS_ENZ_rMAOBC|NVS_TR_hNET|NVS_GPCR_g5HT4,FALSE
Simvastatin,79902-63-9,-0.166660658407961,0.539065412923802,1.35214291805685,1.30765612994751,APR_HepG2_MitoMass_24h_dn,FALSE
sec-Butylparaben,17696-61-6,0.818809459390598,1.79266988672915,0.979855513841092,100,TOX21_MMP_fitc,FALSE
"2,2'-Methylenebis(ethyl-6-tert-butylphenol)",88-24-4,-0.409133332543899,0.183042447014033,1.61141766073527,108.977692006773,TOX21_MMP_rhodamine,FALSE
"2,6-Di-tert-butyl-4-ethylphenol",4130-42-1,0.455913832935879,1.802315420448,0.716045339997384,100,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
2-tert-Butyl-4-ethylphenol,96-70-8,-0.708813775439325,0.245428734,1,100,APR_HepG2_MitoMembPot_24h_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION,FALSE
"4,4'-Methylenebis(2,6-diethylaniline)",13680-35-8,1.10746652258051,1.5486256202201,2.16303486552806,111.799196935091,TOX21_MMP_ratio_down,FALSE
Alachlor,15972-60-8,0.579076738160904,1.47259790550957,1.06797774787837,0.382454777034187,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn,FALSE
Atipamezole,104054-27-5,-0.0663535665291564,0.530315411241708,1.59945899614747,79.7238293537405,TOX21_MMP_fitc|TOX21_MMP_ratio_down,FALSE
Metolachlor,51218-45-2,0.279281907060675,1.2335244165,1,100,NCCT_MITO_basal_resp_rate_OCR_dn|NVS_GPCR_gOpiateK|NVS_GPCR_rOpiate_NonSelective|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Pyrimethamine,58-14-0,-0.392842706741115,0.799809273271719,0.959325226618748,94.2362026008342,NVS_GPCR_hAdra2A|NVS_GPCR_hDRD1|NVS_GPCR_rAdra1A|NVS_GPCR_rAdra1B|NVS_GPCR_rAdra1_NonSelective|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rmAdra2B|NVS_IC_rCaBTZCHL|NVS_IC_rNaCh_site2|NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_hNET|NVS_GPCR_g5HT4|NVS_GPCR_h5HT2A|NVS_GPCR_h5HT7|NVS_GPCR_p5HT2C,FALSE
Tebufenozide,112410-23-8,-1.10640390680691,-0.757153698912446,2.73226039060136,49.1427231979536,NVS_GPCR_hM3,FALSE
"p,p'-Ethyl-DDD",72-56-0,0.944777358583418,1.94395546014848,0.955027445001692,95.641773430482,TOX21_MMP_rhodamine,FALSE
2-(1-Methylbutyl)phenol,87-26-3,1.25038625738563,1.52570946267896,3.46589931794051,77.4863869025453,TOX21_MMP_rhodamine,FALSE
Propiconazole,60207-90-1,0.203059336560675,1.22026367615089,1,100,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NVS_GPCR_gOpiateK|NVS_GPCR_hOpiate_D1|NVS_GPCR_hOpiate_mu|NVS_GPCR_rOpiate_NonSelective|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX|SH-S5Y5 neurite outgrowth,FALSE
2-Ethylhexyl p-hydroxybenzoate,5153-25-3,0.581782089413483,1.01579487705899,2.53459886519991,90.32204415934,TOX21_MMP_fitc|TOX21_MMP_rhodamine,FALSE
Bupirimate,41483-43-6,0.481641322894533,1.48754804413642,0.948639162348199,90.2629396358457,TOX21_MMP_rhodamine,FALSE
Hexaconazole,79983-71-4,-0.140010689939325,0.8142318195,1,100,NVS_LGIC_rGABARa6|NVS_TR_hDAT|NVS_TR_hNET|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|NUMBER_OF_SPIKES_PER_BURST_AVG|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
MEHP,4376-20-9,-0.204967230271452,0.631952931817082,1.14018344002851,0.312105943971172,NCCT_MITO_basal_resp_rate_OCR_dn,FALSE
Myclobutanil,88671-89-0,0.113947060194095,1.41127137243411,0.797474558504907,107.230048056237,NVS_GPCR_hM3|NVS_TR_gDAT,FALSE
Parbendazole,14255-87-9,-1.412634217015,0.167243888608705,0.603997552749556,50.2925947480771,TOX21_MMP_ratio_down,FALSE
4-Hexylresorcinol,136-77-6,0.252168598560675,1.133439232,1,100,TOX21_MMP_rhodamine|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|NUMBER_OF_SPIKES_PER_BURST_AVG|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
4-Pentylphenol,14938-35-3,0.00635486907681604,0.944793418096905,1.00031581064184,100,NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_hNET|SH-S5Y5 neurite outgrowth,FALSE
Bromoxynil octanoate,1689-99-2,0.852184613018015,1.27357429210979,3.11196393693521,91.71397342576,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
Olivetol,500-66-3,0.673378880391534,1.38635808285058,1.4946937761897,100,TOX21_MMP_fitc|TOX21_MMP_ratio_down,FALSE
(Z)-N-[(4-Hydroxy-3-methoxyphenyl)methyl]octadec-9-enamide,58493-49-5,0.786686349699886,1.05184499337198,3.60226297968559,69.524973506851,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
4-Heptylphenol,1987-50-4,0.716861049291885,1.43817532073082,1.38412206774686,54.1808356216774,NCCT_MITO_basal_resp_rate_OCR_dn|TOX21_MMP_ratio_down,FALSE
4-Nonylphenol,104-40-5,0.428284274435304,1.206521193,1,100,TOX21_MMP_fitc|TOX21_MMP_ratio_down|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
"N,N-Dimethyldecylamine oxide",2605-79-0,0.695165220127226,1.28028433660528,1.63085170620147,35.3991969589432,TOX21_MMP_ratio_up,FALSE
"1,8-Dinitronaphthalene",602-38-0,0.316238363027113,1.77022394955255,0.656294339010374,100,TOX21_MMP_rhodamine,FALSE
1-Nitropyrene,5522-43-0,-0.787377365241345,0.19462809289859,0.972010490317905,95.5931108067823,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
"2,4-Dinitrophenyl thiocyanate",1594-56-5,0.712512456355421,1.2362940394674,1.83738498437157,101.05617951779,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
2-Nitrofluorene,607-57-8,0.217335340677559,1.0715861129542,1.13295251212228,56.6767539427012,TOX21_MMP_ratio_down|TOX21_MMP_rhodamine,FALSE
4-Nitro-N-phenylaniline,836-30-6,-0.0769030995209293,0.43467606322046,1.86528807062009,18.7278754996667,NVS_GPCR_hDRD1,FALSE
5-Nitroacenaphthene,602-87-9,-0.0695348536187342,0.85781430071334,1.02900024762154,101.011082066483,NVS_ENZ_rMAOAC,FALSE
Methyltrioctylammonium trifluoromethanesulfonate,121107-18-4,-0.025326736653175,0.418277320638584,2.15111312386333,97.9820899675112,TOX21_MMP_rhodamine,FALSE
Tibrofan,15686-72-3,0.364493027966035,0.870119977818634,1.88724614009895,100,TOX21_MMP_fitc,FALSE
1-Dodecyl-2-pyrrolidinone,2687-96-9,-3.07228072843933,-2.118038219,1,100,APR_HepG2_MitoMass_24h_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|AREA_UNDER_CROSS_CORRELATION,FALSE
1-Tetradecanol,112-72-1,1.10087803724363,1.41827444300016,3.00646917272064,0.131328278339609,APR_HepG2_MitoMass_24h_dn,FALSE
Lauryl gallate,1166-52-5,0.299970344251567,0.633818602022805,2.85831208408821,98.1665077914208,TOX21_MMP_ratio_down,FALSE
"1-O-Hexyl-2,3,5-trimethylhydroquinone",148081-72-5,0.589810943133417,1.53561252181393,1.22406435488953,82.3252175537886,TOX21_MMP_fitc|TOX21_MMP_rhodamine,FALSE
4-(Hexyloxy)phenol,18979-55-0,0.556843151686259,1.02685558102277,2.03024952081879,100,TOX21_MMP_ratio_down,FALSE
Heptyl p-hydroxybenzoate,1085-12-7,0.552012469336671,1.12101817770805,1.67715905291376,89.0881886469018,TOX21_MMP_fitc|TOX21_MMP_ratio_down,FALSE
Octhilinone,26530-20-1,0.0589585335606752,1.013201043,1,100,APR_HepG2_MitoMembPot_72h_dn|NVS_GPCR_hDRD1|NVS_GPCR_hDRD2s|NVS_GPCR_hORL1|NVS_GPCR_hOpiate_mu|NVS_GPCR_h5HT7|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Octyl gallate,1034-01-1,0.0344717425606751,0.988714252,1,100,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NVS_ENZ_rCOMT|NVS_GPCR_hAdoRA2a|NVS_GPCR_hAdra2C|NVS_GPCR_hOpiate_D1|NVS_TR_hNET|TOX21_MMP_ratio_down|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION,FALSE
Octylparaben,1219-38-1,1.00684337891131,1.57621030697643,1.67597108718997,59.2403228938702,TOX21_MMP_fitc,FALSE
Pentylparaben,6521-29-5,0.632502674389089,1.28713798458184,1.45767039232631,66.6940418367932,TOX21_MMP_fitc,FALSE
3-Iodo-2-propynyl-N-butylcarbamate,55406-53-6,0.292683463398039,0.940558563,1,100,APR_HepG2_MitoMass_1h_dn|APR_HepG2_MitoMass_72h_dn|NVS_GPCR_hAdoRA1|NVS_GPCR_hOpiate_mu|NVS_IC_rKATPCh|NVS_TR_hNET|NVS_TR_rVMAT2|TOX21_MMP_rhodamine|BURST_DURATION_AVG_ (SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX|percent affected 4dpf|a background distmoved 1dpf|b excitatory distmoved 1dpf|percent affected 1dpf|LD movement pattern (spearman) 1dpf|LD movement pattern (pearson) 1dpf|LD movement pattern (cosine) 1dpf|CNS neurite outgrowth,FALSE
Acetyl tributyl citrate,77-90-7,1.1251101832508,2.94755707742884,0.523605111615452,3.88090221125258,APR_HepG2_MitoMembPot_24h_dn,FALSE
Alpidem,82626-01-5,0.121186880864923,0.487988003580241,2.60152559614691,60.5624273345847,TOX21_MMP_ratio_up,FALSE
Butylparaben,94-26-8,0.294513184560675,1.22989247961866,1,100,TOX21_MMP_ratio_down|BURST_PERCENTAGE_AVG_(SEC)|BURST_PERCENTAGE_STD_(SEC)|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
"Dipropyl 2,5-pyridinedicarboxylate",136-45-8,0.740662679484602,1.53535471085787,1.20077019998596,100,NVS_GPCR_hAdoRA2a,FALSE
Isopropalin,33820-53-0,1.07538835610952,1.64309870138076,1.60032463323981,1.58259438124147,APR_HepG2_MitoMass_24h_dn|APR_HepG2_MitoMembPot_24h_dn|APR_HepG2_MitoMembPot_72h_dn,FALSE
Oryzalin,19044-88-3,0.168934281560675,1.07887954038152,1,100,TOX21_MMP_rhodamine|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Prochloraz,67747-09-5,-0.347098407795651,0.633889132944736,1,100,NCCT_MITO_inhib_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NVS_ENZ_rMAOAC|NVS_GPCR_rAdra2_NonSelective|NVS_GPCR_rmAdra2B|NVS_TR_gDAT|NVS_TR_hDAT|NVS_TR_rVMAT2|NVS_GPCR_h5HT7|NVS_TR_hSERT|NVS_TR_rSERT|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|INTER_BURST_INTERVAL_AVG_(SEC)|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION,FALSE
Propyl gallate,121-79-9,-0.564219592708401,0.351570978804787,1.22968282124607,93.7951346340137,NVS_ENZ_rCOMT|NVS_TR_hDAT,FALSE
Propylparaben,94-13-3,-0.146850146691097,1.59779519411628,0.547054897007211,100,NVS_GPCR_hAdoRA1|NVS_TR_hDAT,FALSE
Tributyl phosphate,126-73-8,0.319310458560675,1.273552968,1,100,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|INTER_BURST_INTERVAL_AVG_(SEC)|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION,FALSE
Triclopyr butotyl,64700-56-7,0.989478227399536,1.72104141507457,1.30438836387049,31.1671171882657,TOX21_MMP_fitc,FALSE
3-Amino-9-ethylcarbazole,132-32-1,0.199993144486471,1.20931557404793,0.955913656846442,77.8131226574184,NVS_TR_hNET|TOX21_MMP_ratio_down,FALSE
7-Diethylamino-4-methylcoumarin,91-44-1,-0.129553740751697,0.715098036257356,1.12053443023841,96.1265428645535,NVS_ENZ_rMAOAC|NVS_TR_gDAT|TOX21_MMP_ratio_down|SH-S5Y5 neurite outgrowth,FALSE
Ethoprop,13194-48-4,0.766069631951694,1.53620998964054,1.23905012886607,0.552165263202492,NCCT_MITO_basal_resp_rate_OCR_dn,FALSE
Tetraethylthiuram disulfide,97-77-8,-1.1555844553802,-0.983718892401109,7.46147338613415,99.6066238115765,APR_HepG2_MitoMass_72h_up|NVS_GPCR_hDRD1|NVS_GPCR_hORL1|NVS_GPCR_h5HT6|NVS_GPCR_h5HT7|number active electrodes|number network spikes|percent affected 5dpf|percent affected 2dpf|percent affected 3dpf|percent affected 4dpf|percent spikes in burst|mean firing rate|percent affected 5dpf|percent affected 2dpf|number actively bursting electrodes|percent spikes in network spike|bursts per minute|mean correlation,FALSE
Thiobencarb,28249-77-6,-0.095116729017729,1.25866608955592,0.79727240930775,30.763290165179,APR_HepG2_MitoMembPot_24h_dn|NVS_TR_hDAT|TOX21_MMP_fitc,FALSE
Tioxidazole,61570-90-9,0.757969982854681,0.923100925895693,5.77870199168138,22.1095979644649,TOX21_MMP_fitc,FALSE
Triflumizole,68694-11-1,-0.631669993439325,0.322572516,1,100,NCCT_MITO_max_resp_rate_OCR_dn|NVS_GPCR_hOpiate_mu|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|BURST_DURATION_AVG_ (SEC)|NUMBER_OF_SPIKES_PER_BURST_AVG|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX,FALSE
Ametryn,834-12-8,0.292882414314767,1.48725489596066,0.805155007759433,100,NVS_GPCR_bAdoR_NonSelective|NVS_GPCR_hAdoRA1,FALSE
Atrazine,1912-24-9,0.269732496500561,1.11082696978558,1,100,NVS_GPCR_bAdoR_NonSelective|NUMBER_OF_BURSTS|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ AVG|NUMBER_OF_ELECS_PARTICIPATING_IN_BURST_AVG|NETWORK_BURST_PERCENTAGE|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION|SYNCHRONY_INDEX|SH-S5Y5 neurite outgrowth,FALSE
Cinromide,58473-74-8,0.683263212649984,1.56632143717379,1.08061108875795,35.2425594217092,TOX21_MMP_fitc,FALSE
Cyanazine,21725-46-2,0.213201616817161,1.13199646733753,1.145529360645,87.1109526755388,NVS_GPCR_bAdoR_NonSelective|NVS_GPCR_hAdoRA1,FALSE
Fenoxaprop-(2S)-ethyl,113776-20-8,0.59890168917001,0.756274811205453,6.06356725403474,25.3026514748686,APR_HepG2_MitoMembPot_24h_dn|NVS_ENZ_rMAOBC|NVS_ENZ_rMAOBP,FALSE
Mefenpyr-diethyl,135590-91-9,0.393822331157423,1.97802357076395,0.602349301075117,98.9555782108521,NVS_GPCR_gOpiateK,FALSE
N-Ethylperfluorooctanesulfonamide,4151-50-2,1.2655543777902,1.45774226939813,5.62060581737681,0.430022179683802,APR_HepG2_MitoMembPot_24h_dn|APR_HepG2_MitoMembPot_72h_dn,FALSE
Propetamphos,31218-83-4,0.786097788191123,1.52810185472357,1.4908799993881,0.401076253846501,NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn,FALSE
Terbutylazine,5915-41-3,1.12911158986564,2.21575511649756,0.878155978526855,53.0097018116247,TOX21_MMP_fitc,FALSE
2-Ethoxy-5-(1-propenyl)phenol,94-86-0,-0.137557381407265,0.694844132540346,1.14637286627927,95.948029131209,NVS_TR_hNET,FALSE
Acetochlor,34256-82-1,1.03476684708679,1.88657821900905,1.12025096270541,1.69971444700615,APR_HepG2_MitoMass_24h_dn,FALSE
Benfuracarb,82560-54-1,0.737093865121868,1.66896826130094,1.02400335640937,108.898855386396,NVS_ENZ_hES,FALSE
Chlorfenvinphos,470-90-6,-0.0235412269999576,0.756634166301082,1.22328170442787,61.2514237669867,NVS_TR_rVMAT2|TOX21_MMP_fitc,FALSE
Ethoxyquin,91-53-2,0.688569394109147,0.785011509189797,9.89445854273657,14.4913304276116,NVS_ENZ_rMAOAC,FALSE
Fenamiphos,22224-92-6,0.195635596560675,1.149878106,1,100,APR_HepG2_MitoMembPot_72h_dn|NUMBER_OF_SPIKES|MEAN_FIRING_RATE_HZ|NUMBER_OF_BURSTS|INTER_BURST_INTERVAL_AVG_(SEC)|BURST_PERCENTAGE_AVG_(SEC)|NUMBER_OF_SPIKES_PER_NETWORK_BURST_ STD|AREA_UNDER_CROSS_CORRELATION|FULL_WIDTH_AT_HALF_HEIGHT_OF_CROSS_CORRELATION,FALSE
Fenoxycarb,72490-01-8,0.659826809451681,1.33726695415783,1.36606223383933,0.619961056374176,APR_HepG2_MitoMembPot_24h_dn|APR_HepG2_MitoMembPot_72h_dn|NCCT_MITO_basal_resp_rate_OCR_dn|NCCT_MITO_max_resp_rate_OCR_dn|NVS_TR_hDAT,FALSE
Oxyfluorfen,42874-03-3,0.310903406549686,1.29997149589185,0.964789502079676,100,TOX21_MMP_rhodamine,FALSE
